customer_id,segment_name,R,F,M,RFM_score,recency_days,frequency_180d,monetary_180d,ticket_count_90d,avg_discount_pct_180d,sessions_30d,return_rate_180d,negative_ticket_rate_90d,last_visit_days_ago,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST00245,Loyal Customers,3,3,4,10,73,2,1245.78,0,0.36,6,0.0,0.0,16,free_shipping,medium,0
CUST00246,Loyal Customers,3,3,3,9,52,2,852.1,1,0.24,6,0.0,1.0,13,none,medium,0
CUST00247,Loyal Customers,3,3,3,9,57,2,937.32,0,0.5,5,0.0,0.0,14,bundle_discount,medium,1
CUST00248,Loyal Customers,3,5,4,12,71,3,1182.12,0,0.31,2,0.0,0.0,15,none,medium,0
CUST00249,Dormant,1,1,1,3,162,1,244.33,0,0.38,5,0.0,0.0,31,free_shipping,high,1
CUST00250,Promising New,4,1,3,8,35,1,837.19,0,0.3,6,0.0,0.0,2,new_launch,low,0
CUST00251,Promising New,4,1,3,8,41,1,966.73,1,0.37,14,1.0,1.0,9,free_shipping,medium,1
CUST00252,Dormant,1,1,1,3,190,0,0.0,0,0.0,4,0.0,0.0,23,free_shipping,high,1
CUST00253,Dormant,1,1,1,3,191,0,0.0,0,0.0,3,0.0,0.0,34,new_launch,high,1
CUST00254,Dormant,1,1,1,3,183,0,0.0,0,0.0,4,0.0,0.0,26,free_shipping,high,1
CUST00255,Champions,4,5,5,14,22,4,2792.14,1,0.2,10,0.25,1.0,19,bundle_discount,medium,0
CUST00256,Dormant,1,1,1,3,181,0,0.0,0,0.0,1,0.0,0.0,34,free_shipping,high,1
CUST00257,Loyal Customers,3,3,3,9,55,2,1042.47,0,0.3,7,0.0,0.0,19,free_shipping,medium,0
CUST00258,Champions,4,5,5,14,42,3,2284.5,0,0.33,7,0.0,0.0,7,free_shipping,medium,0
CUST00259,Dormant,1,1,1,3,192,0,0.0,0,0.0,0,0.0,0.0,31,new_launch,high,1
CUST00260,Loyal Customers,5,3,4,12,2,2,1820.81,0,0.395,7,0.0,0.0,7,bundle_discount,low,0
CUST00261,Discount Sensitive,3,1,1,5,51,1,350.44,0,0.44,0,0.0,0.0,0,free_shipping,high,0
CUST00262,Loyal Customers,5,3,4,12,9,2,1318.44,0,0.12,5,0.0,0.0,9,new_launch,low,0
CUST00263,Champions,4,5,4,13,25,3,1618.39,2,0.373,15,0.667,0.0,11,welcome_offer,medium,0
CUST00264,Loyal Customers,4,3,2,9,31,2,671.1,1,0.31,7,0.0,0.0,0,free_shipping,medium,1
CUST00265,Discount Sensitive,3,1,2,6,77,1,510.24,0,0.38,7,0.0,0.0,28,none,high,0
CUST00266,At-Risk,1,4,5,10,158,2,2193.55,0,0.295,1,0.5,0.0,22,new_launch,high,1
CUST00267,Promising New,4,1,2,7,29,1,441.97,1,0.37,8,0.0,0.0,11,new_launch,medium,1
CUST00268,Champions,5,4,4,13,9,2,1517.09,1,0.415,6,0.0,0.0,8,welcome_offer,medium,0
CUST00269,Champions,4,5,5,14,30,3,2563.93,0,0.33,11,0.0,0.0,10,new_launch,low,0
CUST00270,Loyal Customers,3,4,3,10,75,2,968.72,0,0.24,8,0.0,0.0,7,bundle_discount,medium,0
CUST00271,Champions,4,4,4,12,32,2,1421.17,0,0.19,1,0.0,0.0,0,new_launch,low,0
CUST00272,Champions,5,5,5,15,12,5,3882.03,0,0.208,7,0.0,0.0,1,bundle_discount,low,0
CUST00273,Champions,5,5,5,15,13,5,4433.41,0,0.194,7,0.0,0.0,1,welcome_offer,low,0
CUST00274,Discount Sensitive,3,1,3,7,71,1,695.0,0,0.36,1,0.0,0.0,2,bundle_discount,high,0
CUST00275,Dormant,1,1,1,3,241,0,0.0,0,0.0,5,0.0,0.0,51,new_launch,high,1
CUST00276,Loyal Customers,3,4,5,12,47,2,3495.3,0,0.215,9,0.0,0.0,14,free_shipping,medium,0
CUST00277,Promising New,5,1,1,7,2,1,304.61,0,0.23,2,0.0,0.0,12,none,low,0
CUST00278,Needs Attention,3,1,1,5,69,1,339.56,1,0.27,7,0.0,0.0,22,bundle_discount,medium,1
CUST00279,Champions,5,5,5,15,12,3,2035.77,0,0.323,9,0.0,0.0,0,none,low,0
CUST00280,Champions,5,4,4,13,10,2,1858.49,0,0.2,6,0.0,0.0,4,welcome_offer,low,0
CUST00281,Loyal Customers,4,4,3,11,35,2,1161.06,0,0.335,3,0.0,0.0,9,new_launch,low,1
CUST00282,Dormant,1,1,1,3,296,0,0.0,0,0.0,1,0.0,0.0,60,new_launch,high,1
CUST00283,Champions,5,5,5,15,18,3,2546.58,1,0.323,8,0.0,1.0,6,none,medium,0
CUST00284,Dormant,1,1,1,3,291,0,0.0,0,0.0,1,0.0,0.0,60,new_launch,high,1
CUST00285,Loyal Customers,5,4,3,12,13,2,1070.21,0,0.38,10,0.0,0.0,16,bundle_discount,low,0
CUST00286,Dormant,1,1,1,3,369,0,0.0,0,0.0,1,0.0,0.0,60,free_shipping,high,1
CUST00287,Loyal Customers,3,4,5,12,69,2,2536.41,0,0.185,8,0.0,0.0,15,none,medium,0
CUST00288,At-Risk,2,4,3,9,110,2,1096.1,0,0.255,1,0.0,0.0,20,new_launch,high,1
CUST00289,Loyal Customers,5,4,3,12,5,2,811.06,0,0.36,5,0.0,0.0,0,none,low,0
CUST00290,Promising New,5,1,1,7,9,1,251.16,1,0.34,6,0.0,1.0,1,new_launch,medium,0
CUST00291,Needs Attention,3,1,4,8,58,1,1708.29,1,0.2,4,0.0,0.0,23,welcome_offer,medium,1
CUST00292,Promising New,4,1,2,7,43,1,657.91,1,0.08,6,1.0,0.0,0,none,medium,0
CUST00293,Dormant,1,1,1,3,230,0,0.0,0,0.0,3,0.0,0.0,59,new_launch,high,1
CUST00294,Needs Attention,2,1,4,7,102,1,1714.42,0,0.12,15,0.0,0.0,35,bundle_discount,high,0
CUST00295,Promising New,5,1,2,8,16,1,556.31,0,0.51,2,0.0,0.0,5,free_shipping,low,0
CUST00296,Needs Attention,2,1,2,5,132,1,560.55,0,0.12,2,0.0,0.0,30,none,high,1
CUST00297,Dormant,1,1,3,5,154,1,1130.29,0,0.16,13,0.0,0.0,30,welcome_offer,high,1
CUST00298,Dormant,1,1,1,3,201,0,0.0,0,0.0,6,0.0,0.0,50,new_launch,high,1
CUST00299,Dormant,1,1,1,3,343,0,0.0,0,0.0,0,0.0,0.0,60,free_shipping,high,1
CUST00300,Promising New,5,1,2,8,5,1,459.9,0,0.42,5,0.0,0.0,1,none,low,0
CUST00301,Champions,5,4,4,13,9,2,1279.6,1,0.205,7,0.0,1.0,13,welcome_offer,medium,0
CUST00302,At-Risk,1,4,4,9,148,2,1740.35,0,0.38,4,0.5,0.0,27,new_launch,high,1
CUST00303,Loyal Customers,3,4,5,12,48,2,1965.56,0,0.175,6,0.0,0.0,12,none,medium,0
CUST00304,At-Risk,2,4,4,10,87,2,1687.98,0,0.205,4,0.0,0.0,5,new_launch,high,1
CUST00305,Dormant,1,1,2,4,166,1,531.59,0,0.19,6,0.0,0.0,33,welcome_offer,high,1
CUST00306,Champions,5,5,5,15,19,3,2579.16,1,0.19,2,0.0,0.0,0,welcome_offer,medium,0
CUST00307,Promising New,4,1,1,6,32,1,307.42,1,0.5,0,1.0,0.0,13,none,high,1
CUST00308,Loyal Customers,3,4,4,11,66,2,1535.15,0,0.26,7,0.0,0.0,27,none,medium,0
CUST00309,Promising New,5,1,3,9,8,1,1014.02,0,0.35,13,0.0,0.0,12,none,low,1
CUST00310,Promising New,4,1,2,7,22,1,578.27,1,0.2,5,1.0,1.0,8,bundle_discount,medium,0
CUST00311,Needs Attention,3,1,4,8,48,1,1336.82,0,0.1,4,0.0,0.0,0,free_shipping,medium,1
CUST00312,Needs Attention,3,1,2,6,64,1,486.27,0,0.2,9,0.0,0.0,7,free_shipping,medium,1
CUST00313,Dormant,1,1,3,5,162,1,769.77,0,0.33,16,0.0,0.0,37,free_shipping,high,1
CUST00314,Promising New,5,1,2,8,16,1,560.98,0,0.29,0,0.0,0.0,14,welcome_offer,high,1
CUST00315,Champions,5,5,5,15,17,6,6768.08,0,0.33,11,0.0,0.0,0,free_shipping,low,0
CUST00316,At-Risk,2,4,3,9,97,2,1079.82,0,0.32,1,0.5,0.0,30,new_launch,high,1
CUST00317,Needs Attention,2,1,4,7,100,1,1353.24,0,0.19,8,0.0,0.0,25,none,high,1
CUST00318,Loyal Customers,3,4,5,12,47,2,1908.68,0,0.27,2,0.0,0.0,8,none,medium,0
CUST00319,Silent Disengaged,2,1,2,5,147,1,460.74,0,0.33,0,0.0,0.0,29,bundle_discount,high,1
CUST00320,Champions,4,5,4,13,25,3,1395.26,0,0.297,10,0.0,0.0,19,none,low,0
CUST00321,At-Risk,2,4,3,9,116,2,1114.17,0,0.31,1,0.0,0.0,20,bundle_discount,high,1
CUST00322,Champions,5,5,5,15,4,5,3351.86,0,0.384,5,0.0,0.0,2,new_launch,low,0
CUST00323,Champions,5,4,5,14,5,2,2509.86,0,0.3,6,0.0,0.0,9,welcome_offer,low,0
CUST00324,Dormant,1,1,1,3,274,0,0.0,0,0.0,0,0.0,0.0,60,new_launch,high,1
CUST00325,Champions,4,5,5,14,44,3,3542.89,0,0.24,6,0.0,0.0,7,welcome_offer,medium,0
CUST00326,Needs Attention,2,1,2,5,124,1,471.14,0,0.22,7,0.0,0.0,26,none,high,1
CUST00327,Promising New,5,1,1,7,2,1,367.29,0,0.41,7,0.0,0.0,14,bundle_discount,low,1
CUST00328,Dormant,1,1,1,3,322,0,0.0,0,0.0,2,0.0,0.0,60,bundle_discount,high,1
CUST00329,Promising New,5,1,1,7,1,1,299.28,0,0.06,1,0.0,0.0,0,welcome_offer,high,0
CUST00330,Loyal Customers,3,5,4,12,74,3,1307.8,1,0.33,1,0.0,0.0,12,none,medium,0
CUST00331,Dormant,1,1,2,4,151,1,505.92,0,0.49,1,0.0,0.0,27,free_shipping,high,1
CUST00332,Champions,4,4,5,13,24,2,2059.8,2,0.375,0,0.5,1.0,6,bundle_discount,medium,0
CUST00333,Needs Attention,3,1,3,7,75,1,870.15,0,0.07,3,0.0,0.0,21,new_launch,medium,0
CUST00334,Needs Attention,3,1,3,7,85,1,731.49,1,0.07,2,1.0,0.0,29,new_launch,high,1
CUST00335,At-Risk,1,4,4,9,148,2,1328.14,0,0.38,7,0.0,0.0,22,free_shipping,high,0
CUST00336,Loyal Customers,4,4,3,11,29,2,1156.25,0,0.135,5,0.0,0.0,2,new_launch,low,0
CUST00337,Champions,5,4,4,13,7,2,1887.73,1,0.385,2,0.0,0.0,9,welcome_offer,medium,1
CUST00338,Promising New,5,1,3,9,12,1,887.38,1,0.27,6,1.0,1.0,8,bundle_discount,medium,0
CUST00339,Needs Attention,2,1,2,5,92,1,465.18,0,0.17,13,0.0,0.0,12,free_shipping,high,0
CUST00340,Champions,4,5,5,14,46,3,1900.4,0,0.237,8,0.333,0.0,10,new_launch,medium,0
CUST00341,Promising New,5,1,3,9,19,1,790.16,0,0.46,11,0.0,0.0,5,none,low,0
CUST00342,Champions,5,4,5,14,1,2,2309.31,1,0.335,9,0.0,1.0,4,free_shipping,medium,0
CUST00343,Needs Attention,2,1,2,5,94,1,410.91,0,0.13,7,0.0,0.0,20,none,high,0
CUST00344,Dormant,1,1,1,3,189,0,0.0,0,0.0,5,0.0,0.0,41,welcome_offer,high,0
CUST00345,Champions,5,5,5,15,3,3,3946.38,0,0.127,15,0.0,0.0,0,bundle_discount,low,0
CUST00346,Needs Attention,3,1,2,6,72,1,494.2,0,0.34,13,0.0,0.0,7,new_launch,medium,0
CUST00347,Dormant,1,1,1,3,184,0,0.0,0,0.0,8,0.0,0.0,45,new_launch,high,1
CUST00348,Champions,5,5,5,15,1,3,2509.74,0,0.257,14,0.0,0.0,4,new_launch,low,0
CUST00349,Loyal Customers,3,5,5,13,74,3,2183.21,0,0.243,2,0.0,0.0,18,none,medium,0
CUST00350,Promising New,4,1,2,7,41,1,537.51,0,0.12,18,0.0,0.0,0,free_shipping,medium,0
CUST00351,Champions,5,5,5,15,9,3,2713.22,1,0.287,4,0.333,1.0,1,none,medium,0
CUST00352,Promising New,4,1,3,8,27,1,1000.77,0,0.12,13,0.0,0.0,16,new_launch,low,0
CUST00353,At-Risk,2,4,3,9,118,2,753.92,0,0.215,4,0.0,0.0,27,free_shipping,high,1
CUST00354,Loyal Customers,4,4,3,11,36,2,1158.36,0,0.365,4,0.0,0.0,16,none,medium,0
CUST00355,Dormant,1,1,3,5,171,1,715.18,0,0.03,4,0.0,0.0,32,new_launch,high,1
CUST00356,Champions,5,5,5,15,7,4,2192.57,0,0.215,10,0.0,0.0,7,new_launch,low,0
CUST00357,Promising New,4,1,2,7,42,1,513.15,1,0.29,9,0.0,1.0,2,new_launch,medium,1
CUST00358,At-Risk,2,4,4,10,101,2,1523.36,0,0.335,4,0.0,0.0,1,free_shipping,high,1
CUST00359,Champions,5,5,5,15,3,3,2276.09,0,0.243,0,0.0,0.0,0,none,low,0
CUST00360,Promising New,5,1,4,10,2,1,1731.67,0,0.33,1,0.0,0.0,0,bundle_discount,high,0
CUST00361,Dormant,1,1,1,3,169,1,361.04,0,0.12,3,1.0,0.0,20,new_launch,high,1
CUST00362,Champions,4,5,4,13,23,3,1795.3,0,0.277,12,0.0,0.0,7,none,low,0
CUST00363,Promising New,4,1,2,7,27,1,413.99,1,0.32,2,0.0,1.0,5,none,medium,0
CUST00364,Dormant,1,1,1,3,359,0,0.0,0,0.0,0,0.0,0.0,60,new_launch,high,1
CUST00365,Dormant,1,1,3,5,158,1,1015.06,0,0.21,7,0.0,0.0,21,bundle_discount,high,1
CUST00366,At-Risk,2,4,5,11,92,2,3930.92,0,0.235,2,0.0,0.0,26,none,high,0
CUST00367,Dormant,1,1,1,3,212,0,0.0,0,0.0,1,0.0,0.0,33,none,high,1
CUST00368,Needs Attention,3,1,1,5,55,1,348.81,1,0.25,7,1.0,1.0,12,none,medium,1
CUST00369,Needs Attention,3,1,3,7,71,1,910.05,0,0.16,7,0.0,0.0,0,new_launch,medium,1
CUST00370,Dormant,1,1,2,4,172,1,452.14,0,0.42,8,0.0,0.0,29,new_launch,high,1
CUST00371,Needs Attention,2,1,3,6,124,1,912.11,0,0.07,4,0.0,0.0,10,welcome_offer,high,1
CUST00372,Discount Sensitive,3,1,2,6,56,1,431.11,1,0.38,2,0.0,0.0,18,welcome_offer,medium,0
CUST00373,Loyal Customers,3,4,4,11,73,2,1612.89,0,0.3,9,0.0,0.0,20,none,medium,1
CUST00374,Dormant,1,1,1,3,219,0,0.0,0,0.0,0,0.0,0.0,44,none,high,1
CUST00375,Loyal Customers,3,4,3,10,85,2,812.45,1,0.435,2,0.0,1.0,17,free_shipping,high,1
CUST00376,Champions,4,4,4,12,45,2,1345.22,0,0.12,5,0.0,0.0,12,new_launch,medium,1
CUST00377,Loyal Customers,3,5,4,12,80,3,1386.54,0,0.313,10,0.0,0.0,16,free_shipping,high,1
CUST00378,Needs Attention,2,1,4,7,99,1,1622.32,0,0.29,4,0.0,0.0,1,bundle_discount,high,1
CUST00379,Needs Attention,3,1,2,6,75,1,538.25,0,0.11,2,0.0,0.0,4,bundle_discount,medium,1
CUST00380,Champions,4,5,4,13,39,3,1274.45,0,0.427,8,0.0,0.0,0,new_launch,medium,0
CUST00381,Dormant,1,1,1,3,182,0,0.0,0,0.0,2,0.0,0.0,32,free_shipping,high,1
CUST00382,Loyal Customers,4,4,3,11,45,2,766.55,0,0.105,6,0.0,0.0,7,bundle_discount,medium,0
CUST00383,Champions,5,5,5,15,8,5,2977.28,1,0.214,14,0.2,1.0,1,none,medium,0
CUST00384,Promising New,4,1,2,7,26,1,470.31,0,0.22,0,0.0,0.0,0,bundle_discount,high,0
CUST00385,Loyal Customers,3,5,4,12,63,3,1877.75,0,0.323,6,0.0,0.0,25,none,medium,0
CUST00386,Champions,5,4,4,13,0,2,1407.41,0,0.29,13,0.0,0.0,1,bundle_discount,low,0
CUST00387,Promising New,4,1,3,8,40,1,721.21,0,0.31,1,0.0,0.0,2,free_shipping,high,0
CUST00388,Promising New,4,1,2,7,37,1,528.39,0,0.37,6,0.0,0.0,0,bundle_discount,medium,1
CUST00389,Champions,5,5,5,15,14,5,3373.19,1,0.344,11,0.0,1.0,14,new_launch,medium,0
CUST00390,Loyal Customers,3,4,4,11,54,2,1639.43,1,0.35,4,0.0,1.0,5,none,medium,1
CUST00391,Champions,5,4,5,14,1,2,2384.79,0,0.17,4,0.0,0.0,0,none,low,0
CUST00392,Discount Sensitive,2,1,3,6,133,1,716.98,0,0.39,4,0.0,0.0,34,free_shipping,high,1
CUST00393,Champions,5,4,5,14,12,2,2231.04,1,0.19,5,0.0,0.0,18,new_launch,medium,0
CUST00394,Promising New,5,1,2,8,1,1,404.19,1,0.21,12,0.0,1.0,4,new_launch,medium,0
CUST00395,Promising New,4,1,2,7,35,1,633.86,0,0.48,12,0.0,0.0,13,welcome_offer,low,0
CUST00396,Champions,5,5,5,15,10,5,3031.78,1,0.214,10,0.0,1.0,0,welcome_offer,medium,0
CUST00397,Needs Attention,3,1,4,8,79,1,1203.27,1,0.3,3,0.0,1.0,22,free_shipping,high,1
CUST00398,Champions,5,5,5,15,8,3,2505.73,1,0.237,11,0.0,1.0,0,bundle_discount,medium,0
CUST00399,Dormant,1,1,1,3,262,0,0.0,0,0.0,3,0.0,0.0,45,free_shipping,high,1
CUST00400,Promising New,4,1,2,7,44,1,402.05,0,0.61,9,0.0,0.0,0,none,medium,0
CUST00401,Needs Attention,3,1,2,6,66,1,568.99,1,0.19,2,0.0,0.0,12,welcome_offer,medium,0
CUST00402,Needs Attention,2,1,1,4,132,1,192.19,0,0.28,1,0.0,0.0,27,none,high,1
CUST00403,Champions,4,4,5,13,21,2,2029.32,0,0.12,15,0.0,0.0,0,none,low,0
CUST00404,Dormant,1,1,1,3,193,0,0.0,0,0.0,1,0.0,0.0,31,none,high,1
CUST00405,Promising New,5,1,1,7,2,1,282.03,1,0.5,4,1.0,1.0,5,new_launch,medium,1
CUST00406,Loyal Customers,5,5,3,13,10,3,997.27,1,0.343,10,0.0,0.0,5,new_launch,medium,0
CUST00407,Promising New,5,1,4,10,18,1,1569.01,0,0.36,0,0.0,0.0,11,bundle_discount,high,0
CUST00408,Promising New,4,1,3,8,40,1,729.14,0,0.13,0,0.0,0.0,0,free_shipping,high,0
CUST00409,Loyal Customers,3,5,4,12,58,3,1404.08,1,0.29,11,0.333,0.0,4,free_shipping,medium,1
CUST00410,Champions,5,4,4,13,1,2,1365.22,1,0.22,16,0.0,0.0,0,none,medium,0
CUST00411,Dormant,1,1,1,3,253,0,0.0,0,0.0,1,0.0,0.0,54,welcome_offer,high,1
CUST00412,Dormant,1,1,1,3,529,0,0.0,0,0.0,0,0.0,0.0,60,none,high,1
CUST00413,Promising New,4,2,1,7,26,1,220.96,1,0.48,16,0.0,1.0,0,new_launch,medium,0
CUST00414,Promising New,5,2,1,8,3,1,311.44,1,0.32,5,1.0,1.0,0,none,medium,1
CUST00415,Needs Attention,2,2,4,8,120,1,1236.13,0,0.21,1,0.0,0.0,11,bundle_discount,high,1
CUST00416,Loyal Customers,4,4,3,11,28,2,1020.28,1,0.285,4,0.0,0.0,11,free_shipping,medium,0
CUST00417,Dormant,1,2,2,5,151,1,611.96,0,0.09,0,0.0,0.0,28,welcome_offer,high,1
CUST00418,Champions,5,4,5,14,5,2,1919.75,1,0.14,8,0.0,1.0,0,welcome_offer,medium,0
CUST00419,At-Risk,2,4,4,10,98,2,1795.1,0,0.3,12,0.0,0.0,30,new_launch,high,1
CUST00420,Promising New,5,2,4,11,18,1,1380.99,0,0.0,14,0.0,0.0,0,none,low,0
CUST00421,Promising New,5,2,4,11,0,1,1547.12,0,0.36,4,0.0,0.0,0,free_shipping,low,0
CUST00422,Needs Attention,2,2,2,6,125,1,664.17,0,0.28,7,0.0,0.0,26,new_launch,high,1
CUST00423,At-Risk,2,4,5,11,135,2,1922.89,0,0.24,1,0.0,0.0,39,new_launch,high,1
CUST00424,Needs Attention,2,2,2,6,113,1,625.54,0,0.26,5,0.0,0.0,33,bundle_discount,high,1
CUST00425,At-Risk,2,4,4,10,113,2,1502.44,0,0.195,12,0.0,0.0,25,new_launch,high,0
CUST00426,Discount Sensitive,3,2,3,8,77,1,718.2,0,0.35,8,0.0,0.0,18,new_launch,high,1
CUST00427,Loyal Customers,5,4,1,10,1,2,331.53,1,0.415,4,0.5,1.0,6,new_launch,medium,1
CUST00428,Loyal Customers,3,4,3,10,74,2,810.98,0,0.32,1,0.0,0.0,10,bundle_discount,medium,0
CUST00429,Promising New,5,2,2,9,6,1,432.48,1,0.26,13,0.0,1.0,9,new_launch,medium,0
CUST00430,Champions,4,5,5,14,22,3,2369.81,0,0.283,0,0.0,0.0,0,none,low,0
CUST00431,At-Risk,1,4,3,8,154,2,903.65,0,0.435,1,0.0,0.0,31,free_shipping,high,1
CUST00432,At-Risk,2,4,5,11,112,2,2306.14,0,0.18,9,0.0,0.0,18,welcome_offer,high,1
CUST00433,Loyal Customers,4,4,3,11,36,2,1032.26,1,0.435,10,0.0,0.0,6,free_shipping,medium,0
CUST00434,Dormant,1,1,1,3,293,0,0.0,0,0.0,2,0.0,0.0,47,bundle_discount,high,0
CUST00435,Dormant,1,1,1,3,200,0,0.0,0,0.0,1,0.0,0.0,48,free_shipping,high,1
CUST00436,Loyal Customers,3,5,5,13,49,3,2100.42,0,0.24,2,0.0,0.0,23,none,medium,0
CUST00437,Dormant,1,2,3,6,151,1,729.22,0,0.25,0,0.0,0.0,33,free_shipping,high,0
CUST00438,Loyal Customers,3,5,5,13,64,3,2466.39,2,0.16,6,1.0,1.0,22,new_launch,medium,1
CUST00439,Discount Sensitive,2,2,2,6,119,1,501.55,0,0.41,7,0.0,0.0,18,new_launch,high,1
CUST00440,Discount Sensitive,3,2,1,6,64,1,325.03,1,0.56,5,0.0,1.0,8,none,medium,1
CUST00441,Dormant,1,1,1,3,211,0,0.0,0,0.0,1,0.0,0.0,33,free_shipping,high,1
CUST00442,Loyal Customers,3,5,3,11,69,3,1148.99,0,0.387,2,0.0,0.0,22,none,medium,1
CUST00443,Dormant,1,1,1,3,265,0,0.0,0,0.0,2,0.0,0.0,54,none,high,1
CUST00444,Dormant,1,1,1,3,232,0,0.0,0,0.0,1,0.0,0.0,51,free_shipping,high,1
CUST00445,Promising New,4,2,4,10,26,1,1594.8,0,0.43,4,0.0,0.0,5,bundle_discount,low,0
CUST00446,Promising New,4,2,2,8,26,1,521.16,0,0.33,9,0.0,0.0,3,welcome_offer,low,1
CUST00447,Champions,4,5,5,14,36,6,2647.85,2,0.39,6,0.167,0.5,18,none,medium,0
CUST00448,Discount Sensitive,2,2,2,6,136,1,678.51,0,0.39,11,0.0,0.0,18,free_shipping,high,1
CUST00449,Dormant,1,1,1,3,209,0,0.0,0,0.0,1,0.0,0.0,60,free_shipping,high,1
CUST00450,Promising New,4,2,3,9,44,1,862.9,0,0.24,5,0.0,0.0,2,free_shipping,medium,0
CUST00451,Champions,4,4,5,13,29,2,2306.23,0,0.17,3,0.0,0.0,4,none,low,0
CUST00452,Dormant,1,1,1,3,256,0,0.0,0,0.0,2,0.0,0.0,53,none,high,1
CUST00453,Champions,5,5,5,15,17,4,3032.93,1,0.285,1,0.0,1.0,6,welcome_offer,medium,0
CUST00454,Champions,5,5,4,14,13,3,1507.78,2,0.173,17,0.0,0.0,0,new_launch,medium,0
CUST00455,Dormant,1,1,1,3,273,0,0.0,0,0.0,0,0.0,0.0,51,bundle_discount,high,1
CUST00456,Silent Disengaged,2,2,3,7,147,1,1052.09,0,0.06,0,0.0,0.0,37,bundle_discount,high,1
CUST00457,Dormant,1,1,1,3,321,0,0.0,0,0.0,1,0.0,0.0,60,free_shipping,high,1
CUST00458,Champions,5,4,4,13,4,2,1371.81,0,0.4,4,0.0,0.0,15,welcome_offer,low,0
CUST00459,Dormant,1,1,1,3,237,0,0.0,0,0.0,5,0.0,0.0,49,new_launch,high,1
CUST00460,Champions,5,5,5,15,19,5,3252.95,1,0.316,8,0.2,1.0,14,free_shipping,medium,0
CUST00461,Dormant,1,1,1,3,194,0,0.0,0,0.0,3,0.0,0.0,41,none,high,1
CUST00462,Promising New,4,2,3,9,35,1,744.65,0,0.64,2,0.0,0.0,0,welcome_offer,low,1
CUST00463,Champions,4,5,5,14,29,4,5048.68,0,0.253,0,0.0,0.0,3,new_launch,low,0
CUST00464,At-Risk,2,5,4,11,106,3,1513.01,0,0.357,6,0.0,0.0,20,none,high,1
CUST00465,Dormant,1,2,4,7,177,1,1298.74,0,0.37,3,0.0,0.0,34,none,high,1
CUST00466,Champions,4,5,5,14,25,5,3048.01,0,0.36,9,0.2,0.0,2,welcome_offer,low,0
CUST00467,Promising New,5,2,2,9,3,1,487.76,0,0.22,7,0.0,0.0,0,none,low,0
CUST00468,Dormant,1,1,1,3,198,0,0.0,0,0.0,1,0.0,0.0,36,none,high,1
CUST00469,Champions,5,5,4,14,19,3,1886.95,0,0.453,8,0.0,0.0,5,free_shipping,low,0
CUST00470,Dormant,1,2,1,4,166,1,218.29,0,0.51,1,0.0,0.0,41,free_shipping,high,1
CUST00471,Discount Sensitive,2,2,1,5,126,1,307.23,0,0.49,5,0.0,0.0,27,none,high,1
CUST00472,Silent Disengaged,2,2,4,8,114,1,1728.07,0,0.04,0,0.0,0.0,29,none,high,0
CUST00473,At-Risk,2,4,4,10,121,2,1291.76,0,0.3,0,0.5,0.0,25,bundle_discount,high,1
CUST00474,Champions,4,5,4,13,22,3,1652.35,0,0.243,5,0.333,0.0,1,free_shipping,low,0
CUST00475,Loyal Customers,4,4,3,11,39,2,822.87,0,0.145,2,0.0,0.0,6,none,medium,0
CUST00476,Discount Sensitive,2,2,1,5,140,1,335.33,0,0.63,6,0.0,0.0,24,bundle_discount,high,1
CUST00477,Loyal Customers,3,4,4,11,60,2,1480.16,0,0.465,2,0.0,0.0,11,bundle_discount,medium,0
CUST00478,Loyal Customers,4,4,3,11,31,2,862.04,0,0.395,8,0.0,0.0,0,welcome_offer,low,0
CUST00479,Dormant,1,1,1,3,269,0,0.0,0,0.0,5,0.0,0.0,42,bundle_discount,high,1
CUST00480,Needs Attention,1,2,2,5,148,1,491.6,0,0.24,2,0.0,0.0,28,bundle_discount,high,1
CUST00481,Loyal Customers,4,4,3,11,43,2,934.12,0,0.19,10,0.0,0.0,4,free_shipping,medium,0
CUST00482,Promising New,4,2,3,9,32,1,961.86,0,0.39,15,0.0,0.0,19,none,low,0
CUST00483,At-Risk,2,4,4,10,107,2,1258.46,0,0.29,3,0.0,0.0,10,new_launch,high,0
CUST00484,Loyal Customers,3,4,4,11,62,2,1741.75,1,0.15,9,0.0,1.0,16,free_shipping,medium,0
CUST00485,Dormant,1,1,1,3,228,0,0.0,0,0.0,1,0.0,0.0,49,new_launch,high,1
CUST00486,Promising New,4,2,3,9,44,1,810.16,0,0.05,10,0.0,0.0,9,new_launch,medium,0
CUST00487,Promising New,4,2,2,8,29,1,617.91,1,0.32,2,0.0,0.0,14,new_launch,medium,0
CUST00488,Dormant,1,1,1,3,217,0,0.0,0,0.0,8,0.0,0.0,51,free_shipping,high,1
CUST00489,Dormant,1,1,1,3,210,0,0.0,0,0.0,10,0.0,0.0,32,bundle_discount,high,1
CUST00490,Promising New,5,2,2,9,7,1,557.54,1,0.13,8,1.0,1.0,11,welcome_offer,medium,0
CUST00491,Needs Attention,2,2,2,6,97,1,540.89,1,0.24,10,1.0,0.0,20,none,high,0
CUST00492,Discount Sensitive,3,2,2,7,61,1,509.57,0,0.45,0,0.0,0.0,16,welcome_offer,high,0
CUST00493,At-Risk,2,4,4,10,108,2,1757.06,0,0.285,10,0.5,0.0,21,new_launch,high,1
